!Series_title	"Homo sapiens whole genome expression microarray of endometrium obtained from fertile and Infertile women with stage IV ovarian endometriosis and without endometriosis"
"A_24_P136758"	-1.3760037	-0.34733343	-0.54402304	0.44668007	-0.3466153	-0.05381584	0.4560299	0.17471313	0.05381584	-1.8595734	0.9471855	0.20750427	0.1352377	0.55811787	0.4161663	0.5469246	0.37839508	0.095918655	-1.0835772	-1.1618586	-1.4648802	-1.2556062	-1.6620941	-0.7833109	-1.2608488	0.18404102	0.32590485	-1.7372265	-1.802177	-1.5426927	-1.7707148	1.8036721	2.1200733	1.8255734	-0.61276627	0.41613483
"A_24_P136807"	-0.69150937	-0.9263278	-2.255939	-0.9691602	1.0295829	-0.31970704	-0.115089536	-0.533744	-0.4209329	-4.3451047	1.2560328	0.7111863	0.8950814	0.8745049	-0.04598534	-0.46090996	-0.4942552	-0.30118477	2.121705	2.0515275	2.0298848	1.9860562	2.0845423	2.1969624	2.0867014	1.570589	1.6760911	-2.4842505	-2.512515	-2.3593292	-1.9871956	0.04598534	0.617103	0.06788671	0.2607888	-3.3148665
"A_24_P13682"	-0.10389638	0.015658617	0.57969594	1.6035316	-0.21832871	0.33568645	0.14478946	0.93817115	0.96406245	-0.7037585	0.80591655	0.92356944	0.42223334	0.44587874	-1.4370854	-1.1470072	-0.98595357	-1.099745	-0.361017	1.0182846	-0.41723132	0.8413398	-1.0908322	-0.6316416	0.33899808	-0.13968587	-0.22014737	-0.44462895	-0.5375531	-0.74419284	-0.015658617	2.5969849	1.422359	2.6188862	0.9908688	-0.76386714
"A_24_P136838"	-0.3643794	-0.34676886	-0.9130349	-1.3427863	-0.6618695	-2.65387	-3.1182818	-1.9837718	-0.33223867	-1.9573994	-0.19403696	0.05603361	-0.13941526	-0.049351215	0.8936486	1.0969639	1.0658975	0.9497533	0.26857233	0.4632945	1.1929731	0.42376614	1.6418424	0.38049078	0.74903345	-2.1240497	-1.278522	-0.14661074	-0.6398301	0.45190096	0.049351215	5.393445	4.2188187	6.1606426	-0.28432274	6.5825744
"A_24_P136866"	-2.1598775	-4.392071	-2.4185064	-0.9975517	1.5320346	-2.690553	-2.0451686	-0.5850675	-0.5254991	-6.4177103	1.1188042	0.94158006	-0.10393977	1.2666285	-2.0070083	-1.9635904	-2.1341693	-1.9353263	1.2297084	0.7717111	0.9467943	0.69814944	0.42207742	0.72753453	0.8444841	0.57989335	0.9264338	-2.2939966	-4.313753	-1.3224537	-3.9085777	3.8032966	0.7266865	1.9232137	0.6356709	0.10393977
"A_24_P136905"	-0.45603466	2.885551	3.345224	-1.162044	-2.1932263	-1.1274805	-1.893496	-0.2721405	-1.1832662	-1.6735206	-2.0704947	-0.990623	0.08443689	-2.2763772	-0.6237025	-3.090919	-2.454474	-3.9652057	2.733058	2.7351027	2.9066758	1.4690862	0.7028804	1.2399464	3.1453166	-0.47839165	-0.08443689	1.8356252	1.729846	1.4657345	1.2988038	3.9896133	2.8149874	4.433881	-0.9837365	1.4991336
"A_24_P136911"	-0.024555683	-0.10989189	1.0194588	-1.0189848	0.13597012	-2.2073336	-2.5213842	-1.380508	1.5724688	-0.42002773	-1.6846094	-1.730475	-0.20155	-1.3237076	-0.61555576	-1.9525509	-2.9671621	-2.1621447	0.5879326	1.2850299	1.4484701	0.81314754	1.4894228	5.173999	1.0978832	-2.4056444	-3.020154	1.9612384	2.3663712	-0.052714348	2.4170394	5.725687	6.9449134	5.7475886	0.02455616	2.3648353
"A_24_P13715"	0.38114643	-2.0078087	-2.2755108	-1.0351748	-0.34017372	0.034146786	1.2149982	-0.1724124	0.060389996	0.605176	-1.1424947	-1.0165915	-0.6395898	-1.199882	0.39441776	0.3533497	0.44368172	0.19537067	-0.7867813	-0.10675812	0.14527607	-0.5383043	-0.39881802	-0.1117363	-0.1926446	0.6084976	0.7416482	-0.08784342	-0.094638824	-0.034147263	0.65737724	4.185115	4.745687	4.2070165	1.2296438	0.8242631
"A_24_P137372"	0.26518488	1.5211587	-0.693172	1.0998464	0.70902205	0.48450518	0.96831656	0.30106306	0.3500476	0.9668689	-0.3015046	-0.9315572	-0.6103244	-0.66745806	1.0305114	0.89902925	0.9624553	0.89415884	-0.6493964	-0.5801058	-0.59354734	0.15309858	-0.2037015	0.063821316	-0.49656963	-0.063821316	0.26904058	-1.0277677	-0.98639727	-0.8769288	-0.82064295	-1.1540644	3.514338	-1.132163	0.41490507	-4.5149164
"A_24_P137376"	-0.25888634	-0.09746933	-0.7963066	0.8722315	0.3788576	0.5228195	1.1711683	0.37927532	0.4359169	0.9218292	-0.08729839	-0.965147	-0.6350889	-0.7542572	0.90492916	0.9386864	0.95243263	0.71508694	-0.09245205	-0.124620914	-0.26868486	0.50084877	0.51015186	0.6638613	-0.18089008	0.08729839	0.29708672	-1.1960907	-1.2015185	-1.3086567	-1.2567654	-0.7144363	-1.2689838	-0.6925349	0.2810068	0.255311
"A_24_P137434"	1.4585896	1.8882551	0.887146	1.6433239	1.6877604	-0.12816143	0.2974987	-0.099648476	-0.075600624	-0.58633804	-0.30217457	-0.38227654	0.22436714	-0.15619564	-0.015435219	-0.06295586	-0.042578697	0.029990196	0.09350109	0.035307407	0.17958403	0.48918343	0.2935629	0.84922504	-0.11633873	0.015435219	0.18242073	-0.456954	-0.40292358	-0.50154877	-0.62497616	-1.9877717	-3.1623976	0.113223314	0.26757908	-5.3486238
"A_24_P137461"	-0.41364527	-0.3154602	2.7649217	-1.3264256	-0.7398429	-0.8309307	-1.4814787	0.42862797	0.6061845	-1.9466562	-2.585225	-0.6721215	-0.77494144	-2.3656101	-0.9094219	-2.3029847	-3.012845	-2.5526543	0.51675415	0.6899581	1.4084911	0.31546068	0.8745642	0.59976006	0.6708584	-3.17142	-3.5539637	2.2322702	2.4238472	2.9850297	1.8188181	5.2884083	4.113783	7.1122217	-0.39162922	1.9275565
"A_24_P137501"	2.4170895	-1.5517607	1.0966835	-0.71723175	-1.4559879	-1.7340727	-1.1987433	0.5286646	-1.0162835	-0.30021095	0.45158815	1.9655704	-0.1907897	0.876781	-1.6275315	-1.3308759	-1.4371247	-2.4280434	-0.13395023	0.7839594	0.79327154	-0.08466339	0.5724988	-0.028701305	0.028700829	-3.8800888	-4.191555	0.78880644	0.058951378	0.7851782	0.20425892	6.891841	3.5452793	4.7418065	-1.0921755	3.222867
"A_24_P137522"	-2.3525786	-0.05308914	-2.6905775	-1.8540945	-0.41399384	0.108867645	0.83995056	-0.70939255	-0.7145872	2.328246	-0.71005154	-0.9766617	-0.15653038	-0.4906721	2.0916681	2.1117277	2.10604	2.0759735	0.09187412	0.003158569	0.12138891	0.45590973	0.42895222	0.37512016	0.12891483	-1.0134249	-0.6807394	-0.20940113	0.14392376	0.06878281	-0.003158569	1.460191	0.50630903	-0.38479757	-1.3251772	-3.767551
"A_24_P137545"	1.7654457	-2.1886687	-2.3262172	0.38314724	-0.067380905	-0.3129158	0.002558231	-0.8041506	-1.831799	0.22866488	0.6692586	0.70272255	-0.2797742	0.41639423	-0.002558231	0.3203063	0.11591387	0.3506713	-0.7414241	-0.828619	-0.17916155	-1.2022023	-0.66577005	-0.32210827	-0.27627802	-0.33375788	-0.2890587	1.3274579	1.5863314	1.2411327	1.5423303	3.9213645	7.382797	3.943266	-0.41891432	0.56051254
"A_24_P137582"	-1.1057687	1.4008594	-0.50315475	-0.12063837	-0.676939	0.60168505	0.79996634	0.057822704	0.04193735	1.7830482	-0.64552927	-0.97626925	-0.4954114	-1.1125827	1.3530469	1.0267491	1.3436532	1.0413184	-1.3466926	-1.2111406	-1.0670705	-0.19760132	-0.35077095	-0.051116943	-1.2805142	0.12537909	-0.04193735	0.72827864	0.8853736	0.7117162	0.6827936	1.4788532	-0.32359672	0.8729305	-0.61267424	4.068668
"A_24_P137602"	-1.4601369	-0.38965893	-2.457541	-0.24655199	-0.5931659	-0.81977654	-0.076823235	-0.7329149	-1.145298	-0.2371769	-0.031785965	-0.8620639	-1.2743511	-0.74426174	0.22895622	0.19509315	0.2876854	0.024813652	0.023239613	0.3506441	0.055563927	0.14479017	0.24651718	0.2884407	-0.023239613	-1.1012478	-0.993433	0.56491756	0.7685237	0.25005054	0.33285427	2.103903	7.612612	2.1258044	0.14076567	-1.256949
"A_24_P137713"	0.015745401	0.5841129	-0.002847433	0.40249467	0.08832574	-0.30621123	-0.115659475	0.60991406	0.6321385	0.37805963	0.5077679	0.705127	-0.63641953	0.003818274	0.47379708	0.5515101	0.7443259	0.55273366	-1.1438282	-0.28353882	-1.09782	-1.5828788	-1.0745413	-0.46310163	-0.9976089	-0.70761657	-0.64284587	-1.3266652	-0.80254054	-1.535497	-0.9154141	2.931003	1.7563772	2.9529045	0.002847433	-0.4298489
"A_24_P137897"	0.70631313	-1.6718583	-1.9035568	0.011518478	-0.24338007	-0.34136105	0.17770195	-0.645689	-0.5211382	0.5966406	0.30322266	0.42434692	-0.89695644	0.2760315	1.0034294	0.7079363	0.8505888	0.74739265	-0.51636934	-0.49102306	-0.45831585	0.0779109	-0.13752985	-0.011518478	-0.63556147	-0.51670456	-0.20764256	0.05456257	-0.03959608	-0.17173243	0.015861988	0.4892552	-0.6853707	0.51115656	1.1638241	3.5778446
"A_24_P13790"	1.6299438	1.1595621	-0.06602764	0.8056927	0.61400986	0.044070244	0.12268829	0.08222675	0.15826893	0.54444695	0.49403286	0.16327763	0.16220665	0.4404316	0.002268791	0.18309593	0.12640953	0.116202354	-0.002268791	-0.1483922	-0.15773249	-0.29236794	-0.3104353	-0.55893517	-0.102425575	-0.22080135	-0.2857914	-0.5415745	-0.7058048	-0.4371519	-0.36006832	-2.1040518	-3.6422026	-2.244973	0.58696175	-2.5901432
"A_24_P137997"	-0.6471267	0.14842987	-1.0752883	-1.0258069	-0.39326	-0.01636219	0.1808672	0.057519913	-0.23649788	0.5052633	0.62901115	0.01636219	-0.79713297	0.05975151	0.10127354	0.37335205	0.31179523	0.15521622	-0.112098694	-0.56177425	0.79201555	-0.29205894	0.8236227	0.045135498	-0.07870531	-0.19052505	-0.25980473	-1.2556729	-1.7780466	-1.1368074	-1.4898596	2.511245	5.6032844	2.5331464	-0.3884654	1.4134164
"A_24_P138022"	-1.1205082	-1.3167691	-2.0717444	0.016789913	0.043925762	-0.0816741	0.32412577	-0.033305645	0.002837658	-1.2683606	-0.002837658	-0.8927417	-0.5398669	-0.6921334	1.3101487	1.0551476	1.104362	0.85834455	1.9468112	1.8845844	1.9624062	1.441648	1.4574027	1.5935998	2.024983	1.1175294	1.4281545	-2.8604608	-2.6510653	-2.8172088	-3.016954	-0.18333364	-1.3579595	-0.16143227	0.12035036	-3.5441856
"A_24_P13804"	-1.4249444	-0.64851284	-0.37056637	0.7367182	-0.08519745	0.08519745	0.16615391	0.44112968	0.33006287	0.59357643	2.320815	1.3559008	0.96571827	1.7476196	0.8926945	1.2197924	1.0965309	0.9241018	-2.188634	-1.756659	-1.9037805	-1.0229955	-0.9380436	-0.60379124	-1.3480291	-0.3161707	-0.49156475	-1.0735412	-1.1194448	-1.1419406	-1.3361125	2.0104277	0.83580184	2.032329	-0.9195862	2.5562391
"A_24_P138091"	-2.2925563	1.1030574	-1.5855412	-0.48294353	-1.6072555	0.103301525	0.3358693	-0.39127874	-0.30057096	1.3016181	-0.66858387	-2.4030786	-1.1661124	-1.3951082	1.7348123	1.7998261	1.7222495	1.3311133	0.33291388	0.2750311	-0.10330176	-1.1975541	-1.0430813	-0.9531059	1.1359472	0.18994808	0.16259718	-0.84211016	0.93486595	-1.7434249	-2.560656	3.3760164	2.2013905	3.3979177	-0.34016085	1.0531125
"A_24_P13831"	0.29336643	-0.51142645	2.162435	0.03555441	-0.45961475	-0.8098073	-2.0528946	-1.065927	-0.03555441	0.9192872	-0.5915737	-0.43312454	-0.7902651	-0.860796	-0.60548115	-1.9582253	-1.7216444	-1.7361932	0.76818466	0.9654131	1.7391596	0.58188057	1.1557231	0.713789	0.80897474	-2.9295769	-1.2998195	-0.63537073	0.57642365	-0.30624676	0.11810875	5.820985	7.715055	5.8428864	1.8719234	2.460133
"A_24_P138361"	1.2198186	-3.3434167	-2.4936786	-1.4262185	0.41154528	-0.317266	-0.21180582	-0.61945486	-0.4786029	-0.31447744	-0.4521327	0.07461977	0.118814945	0.042114735	-0.2499547	-0.21337652	-0.20735407	0.010066509	0.38255358	0.2997284	0.50926304	0.10125971	-0.4555459	0.062121868	-0.010066509	0.641047	0.45247602	0.85627127	0.90924597	0.68533754	0.5715537	-3.8509686	-4.9308414	-3.8290672	0.47822523	-7.2118206
"A_24_P138556"	0.08919144	1.8752956	0.06400013	1.3047085	1.2094011	0.3004713	0.46018887	-0.13968563	-0.06400013	0.81687164	-1.126462	-1.4356108	-1.1869345	-1.1879597	0.6555767	0.48735142	0.52086735	0.44167328	-0.61700296	-0.34420824	-0.49255943	-0.24430323	-0.21855259	-0.5294914	-0.43253517	0.3896923	0.21104622	-2.7124271	-2.164763	-3.737566	-3.156176	7.7925024	-0.8715279	0.32499933	0.8450413	0.17823792
"A_24_P138713"	-0.62861896	-2.7918203	-2.8135464	-1.25788	-0.52401805	-0.3631742	0.01974988	-0.20461917	-0.7679126	-1.3360422	-1.4813135	-1.6883109	-0.25633836	-1.1829898	0.30659986	0.5360768	0.48106122	0.47756696	1.1905892	1.001672	0.9296887	1.0401909	1.2248781	1.1084182	1.0792329	1.0135462	1.4617293	-1.0220759	-1.2562358	-1.2371657	-2.276409	3.3411021	2.1664762	3.3630035	0.23571563	-0.01974988
"A_24_P138784"	-0.037947655	-0.5040846	2.0082703	-1.0407991	-0.29068995	-0.064863205	-2.3638725	0.8408022	2.1482782	-2.387723	-3.2336187	-1.1557846	-7.35E-04	-3.1212988	-0.5982652	-1.9311495	-2.9540424	-2.167347	0.6362505	0.8014741	1.4625149	0.7772527	1.4553804	4.8273306	1.053359	-2.9255552	-3.0359516	0.2924528	0.61965656	-0.029874325	1.589786	7.4352255	4.551038	5.747565	7.35E-04	2.3648114
"A_24_P138912"	0.5801754	1.954032	3.8794413	-0.5510216	0.056705475	-0.8974695	-1.130969	0.64202785	0.51302624	-0.056705475	-0.67141056	1.1255913	1.8082628	-0.088814735	-2.3585835	-2.2069998	-2.2899027	-2.5919685	0.51358366	0.56464815	0.69212866	-0.42671633	-0.6545701	-0.6828122	1.5887327	-1.6764736	-1.4969196	3.3994884	3.291336	3.4315157	3.5516214	-0.11488795	0.56693506	-0.09298658	-1.5575333	2.4086866
"A_24_P139028"	-0.25504303	0.16649055	2.4666371	-1.1244073	-0.519269	-2.4487963	-2.2163153	-1.7013264	-0.07203722	-1.8301044	-0.24175215	-0.5686755	-2.7616863	-0.6324911	-0.85993147	-1.6317325	-2.6580439	-2.402916	2.005752	0.5748501	1.2409859	0.7249942	1.2745638	0.6227813	1.8671165	-0.935225	0.44308043	0.69127274	1.1961365	0.27529716	0.0720377	5.5454693	4.370844	6.3729277	-0.1897564	3.642717
"A_24_P139094"	-1.520175	-0.5431652	-1.4203339	-0.7208805	-0.67491245	1.3152418	1.1266241	1.1679716	1.184967	0.3348112	-0.12804985	-0.2985773	0.116846085	-0.22854137	0.37728786	0.6735735	0.5622902	0.6579981	0.48815155	0.36180067	0.41517496	0.034439087	0.100954056	-0.034439087	0.48422432	0.47963238	0.62538815	-1.1543694	-1.3188353	-1.1966953	-1.231966	-2.8388479	-4.0134735	-2.8169465	-0.6273136	-6.1997
"A_24_P139152"	8.171709	-1.9213867	4.832232	3.937799	1.5546045	-2.0556264	-1.6204662	2.5880818	2.4915195	-1.7047553	2.0177922	3.485042	1.7155948	2.455379	0.17443705	-0.28350306	-0.29128647	-0.060587883	-0.84625816	-0.7270732	0.060587883	-0.77358675	0.2935214	-0.8080435	-0.43923044	-3.0653167	-3.3386621	-2.285853	-1.9614186	-0.78054476	-1.4655328	4.225669	3.0510428	6.9521904	0.5471206	3.4709888
"A_24_P139191"	1.6791494	1.6715286	0.20448518	1.294131	1.3383663	-0.90173364	-0.43646455	-1.3140347	-1.3394806	-0.9816153	-0.1022141	-0.11450219	-0.44639134	0.08150363	-0.11968064	-0.06839013	0.007048369	0.01192832	-0.43238568	-0.64377856	-0.5077555	0.34560227	0.32723212	0.2744882	-0.4286549	0.005082846	-0.018759012	-0.07214236	0.17576241	0.06023717	-0.005082846	1.284523	0.10989714	1.3064244	1.3632629	-2.076329
"A_24_P139208"	0.1954875	-0.86475563	-3.0299845	-0.25149632	0.08758259	0.033849716	0.8248768	-0.20142078	-0.29621124	0.6800394	0.55095005	0.27605438	-0.6967344	0.62575054	1.2300625	1.0769997	1.0328665	1.1313562	-0.9057903	-0.2939458	-1.2020411	-1.5222569	-1.3303628	-0.6525254	-0.9482627	-0.8308253	-0.41100502	-0.043962955	0.0939908	-0.033849716	-0.25173712	3.9101741	3.1885896	2.8577285	0.6883793	9.794993
"A_24_P139604"	0.6925926	-0.6692009	-1.6292138	-0.9477172	-1.399374	-1.3033023	-1.1704874	0.46691704	0.27489567	-0.19783735	-0.21288824	0.3908291	-0.6613617	-0.5519719	-1.5478005	-1.8765512	-0.94791365	-1.7447228	-0.014478684	0.008080959	0.76851654	0.12104225	0.6050415	-0.008081436	0.43377113	-2.0075135	-1.7689033	0.44301128	0.4513874	0.65530777	1.1958008	5.0283785	3.8537529	5.05028	1.4628325	1.6675267
"A_24_P139620"	-1.1073542	-2.8608427	-1.3398032	-0.8561764	-0.7653923	-0.29410076	-0.032426834	-0.00654316	0.00654316	-0.12971973	0.79415035	0.28390312	0.2605343	0.5222254	0.203125	0.6454239	0.48738766	0.31447315	0.2050991	0.17294025	0.090752125	0.2642169	-0.4010377	-0.23997355	0.44424057	-0.6307721	-0.15388393	-1.3472328	-0.8047366	-0.9885397	-1.572999	2.6327574	1.4581316	2.6546588	-1.7141953	2.541635
"A_24_P139665"	-1.4962883	-0.9457741	-0.9294481	-2.443122	-1.6509099	0.6073313	0.29467678	-2.791431	-1.1625896	3.1721992	-2.8426275	-1.2184439	-0.7661071	-2.9510436	3.8609247	3.8572216	3.755414	3.8014307	-0.025053978	-0.2834568	0.4847908	-0.52109146	0.016307354	-0.016306877	1.2425461	-1.4754395	-0.9434099	0.42160606	0.85806465	1.0385938	0.8725748	4.562707	3.3880813	4.5846086	-1.3361573	7.5617456
"A_24_P139742"	-1.2992425	-2.000461	-2.9760604	-1.0587945	-1.1605263	-0.012214661	0.34720135	-0.086128235	-0.052900314	-2.404705	-1.0552807	-0.6681442	0.30844593	-1.1451874	0.31955528	-0.05369091	0.13188267	0.13267899	0.50334644	0.35405254	0.41051865	0.43938065	0.767807	0.50848913	0.3474059	1.9079218	1.9505901	-2.5350385	-0.6031952	-3.011806	-3.2736063	1.0587971	-0.11582875	2.236598	0.012214661	0.88538027
"A_24_P139761"	0.06840181	-1.5354333	1.8367872	-0.36687708	-1.6431355	-0.969573	-0.67604446	-0.60827065	-0.88576984	-1.7641964	-0.60723305	0.81624603	1.1450253	-0.51000595	1.4190798	1.4284039	1.4630175	1.5211039	-0.19314432	-0.06840181	-0.30724669	-0.088888645	-0.0818882	-0.18174219	-0.638391	0.24287796	0.108426094	1.1705961	1.586895	1.3050203	1.0051112	3.2699244	0.54085994	1.7373872	0.9912243	-1.6453662
"A_24_P139773"	-1.0628443	0.6696534	0.62375784	-0.5419297	-0.2338705	-0.608027	-0.6299596	-0.029959202	-0.12487364	-0.8480878	-0.66399527	-0.04196787	0.21529531	-0.30868578	-0.6652932	-1.320231	-1.1314836	-1.0848422	0.91125154	0.9397507	0.84570265	0.23159266	0.26684093	0.35619593	0.7535248	-0.036789417	0.034948826	0.24571848	0.23809671	0.27146482	0.029959202	0.16068816	0.23258066	0.18258953	-1.323863	-2.621441
"A_24_P139816"	-0.7872896	-1.8951187	-2.08222	-0.6060295	0.27124596	-0.032654762	-0.15013409	-0.32117844	-0.23480225	0.13040733	-0.49395943	-0.10363197	0.20480728	0.027926445	-0.16471958	0.05635166	-0.027926445	0.15267181	0.4981966	0.5040593	0.43137598	0.26867104	-0.041030884	0.19550133	0.46466637	0.24161243	0.21279907	0.30539894	0.42001915	0.3637743	0.35667515	-3.6400745	-4.8147	-2.739945	-0.33934784	-7.0009265
"A_24_P139861"	0.5646424	0.12251663	4.472055	-0.13683891	-0.50333166	0.50584984	-0.14192486	1.4902873	0.6068196	-0.34827566	-1.3720775	0.7766185	1.7308822	-0.81108904	-0.8912163	-1.2244353	-0.8070812	-0.41140747	-0.46012545	-0.20563078	0.5548692	-0.42759705	0.075779915	-0.1418891	-0.15574121	-1.0023298	-0.7895045	3.079382	3.055328	3.1435304	3.08225	4.5594664	3.3848403	5.119156	-0.075779915	3.258811
"A_24_P139867"	0.60377645	-0.028253078	2.9721355	0.79350567	0.40847158	-0.5964608	-3.3347278	-0.32806444	-1.1957178	-0.16505337	0.081007004	-0.41478682	-0.00980711	-0.14886665	-0.72872925	-0.070423126	-0.12161636	-0.44243383	-0.24386263	0.75737524	0.4647317	6.15414	0.00980711	-0.61763144	0.58892345	-0.11311054	-0.13789654	-0.6202774	0.030712128	0.7216325	0.809443	4.505684	3.3310578	4.527585	1.6065545	1.1448317
"A_24_P139899"	0.5611963	-0.23612118	-1.1591916	0.8628311	1.0986962	0.72181416	0.98618793	0.66469574	0.5947828	-0.8473911	-0.3759079	-0.71111345	0.10179615	-0.40427113	-0.6214514	-0.6686268	-0.62638474	-0.5789242	-0.038868904	0.48773766	0.038868904	0.19658184	-0.11860514	0.33507013	0.2935214	0.4533186	0.4841957	-0.5830531	-0.8535166	-0.9951043	-1.7458963	2.331527	1.1569011	2.3534284	-1.5755124	-1.029325
"A_24_P139901"	-0.8304808	0.82300496	2.1021512	-0.46613288	0.4375031	0.7339003	0.69408154	0.9958737	1.0622065	0.5414984	-0.50013137	-0.020400763	-0.25213408	-0.20017123	-0.43499255	-0.37018466	-0.33366275	-0.5197475	0.80865884	1.0052698	0.9421184	0.011621237	0.005865812	-0.005865812	0.9945538	0.5310805	0.5190718	-0.06047511	-0.41075492	-0.25285792	-0.12792754	-0.30452108	6.9804974	-0.2826197	0.2981646	-3.665373
"A_24_P13991"	-1.2789357	0.2924869	-0.91268086	0.031009436	-0.17735839	0.030234098	0.035117865	-0.49628568	-0.6546118	1.6651504	-0.45366693	-0.76133275	-0.54001737	-0.64936566	0.7194202	0.65131354	0.72949386	0.6970861	-0.04916501	-0.030234098	0.16676068	-0.06772637	0.1432116	0.1665628	0.3087852	0.87199855	0.8349588	-1.6475966	-1.6114485	-1.3104746	-1.6745813	0.42747116	-0.7471547	0.44937253	-0.3825419	4.3505754
"A_24_P139943"	-1.3184988	-0.31220508	-1.4395406	-0.34255195	-0.30298305	0.8025906	0.79840493	0.72200227	0.7371838	0.9922583	0.5583327	0.36538625	-0.38382983	0.41121697	0.093889475	0.42253327	0.28256822	0.14484334	0.3875296	0.3499334	0.452564	-0.093889475	-0.16095519	-0.22379136	0.32502627	0.46688485	0.3588307	-2.062733	-1.7649457	-1.9471719	-1.9068992	-0.5261779	-1.5130703	-0.5042765	-0.512676	-1.9623473
"A_24_P139993"	0.31673527	1.567112	-0.15844965	1.1461763	1.3835535	-0.45686436	-0.64540195	-0.34201336	-0.37575817	-2.1483269	0.22354984	-1.0847273	-0.23739004	0.051303864	-0.25917053	0.073675156	-0.12920094	-0.11270237	1.25105	1.0248046	1.1439819	1.1576796	0.86375713	0.92717075	1.2489476	-0.2687893	-0.051303864	-1.1800947	-0.9374151	-1.0181375	-1.0958266	2.0770428	0.90241694	2.0989442	1.2451487	-0.1642232
"A_24_P140030"	-1.4098823	-0.29887414	-1.550916	0.03077674	0.103666544	0.8953316	1.464659	0.3634398	0.4833176	1.0758383	0.5882704	0.17575383	-0.22963881	0.29355836	1.012294	0.9031203	1.0966551	0.87507844	-1.0391982	-0.5358193	-1.7223837	-0.33197618	-0.03077674	-0.040088415	-0.59534335	-0.51139045	-0.09796691	-0.03260684	0.051941156	-0.039337873	-0.16894078	1.7277093	3.3074424	1.7496107	-0.42460513	-1.6331427
"A_24_P140057"	-0.25266695	-0.023804188	-0.7009449	1.209979	-0.49926758	-0.4951992	0.7925134	-1.3319736	0.085540295	-1.1956482	-3.4034743	-2.4216866	-0.05802822	-3.2852063	-0.6197567	-1.9646163	-2.9709125	-2.278297	0.7852378	0.9347577	2.7437553	0.88988066	1.4221654	0.8608899	1.2063994	-2.8895564	-3.2396235	-0.6438832	1.3276925	1.0654163	1.466939	8.865663	4.766677	5.9632044	0.023804188	6.8317676
"A_24_P14010"	2.757448	1.3276803	1.6336763	1.5888383	1.4379356	-0.24206471	-0.5624316	-0.4438002	-0.3543589	0.07708049	0.03685069	0.025784254	-0.24497724	0.2772739	-0.58826756	-0.57395196	-0.57277894	-0.35178876	0.21103835	-0.025784254	0.103503466	0.068091154	0.036587477	0.116925	-0.0561831	0.8333738	0.53328204	-0.60131	-0.60061383	-0.53743577	-0.68272424	-3.2322931	-4.2710495	3.890062	1.3589637	-5.6184654
"A_24_P140204"	-0.7919564	-2.9246845	-3.3849087	-1.1649675	-0.35588264	-1.5517921	-1.0102777	-1.0306244	-0.8394184	-2.8785114	1.2993155	1.0180416	-0.013152123	0.9172735	0.14989567	-0.24836159	-0.018053055	0.013152123	1.5403757	1.3202953	1.475565	1.5774832	1.5078192	1.7544432	1.4521966	1.6745358	1.7400141	-2.688521	-2.4189577	-2.8609433	-2.4668527	2.2129128	-0.3405087	1.6090462	1.5114994	0.6709814
"A_24_P140391"	0.07303429	-1.8799801	-1.8226023	-0.07303429	0.6188507	0.08064461	0.42851925	-0.24729633	-0.22902107	-0.42867088	-0.18535233	-0.8629885	-0.565259	-0.36470222	0.9345741	0.76150227	0.8983879	0.8120699	1.4027195	1.2986922	1.274302	0.6966877	0.6559305	0.7905903	1.3220692	0.3381052	0.34187222	-3.7726803	-3.7172327	-3.7190413	-3.1990547	-0.8507607	-2.4053192	-1.3044429	0.49268913	-4.6871963
"A_24_P140405"	-0.13062763	-0.59337425	-0.74852276	0.68844366	0.6090727	-0.7162647	0.02167511	-0.17799711	-0.4127636	-0.5123	-0.5437031	0.3561306	0.320508	-0.3047781	-0.553195	-0.09933615	-0.16323566	-0.09021664	-0.054224968	0.24889088	0.11294699	-0.93024874	-0.1944294	0.78260493	0.5415313	-0.30767345	-0.021674633	0.9504776	1.2385712	0.8756671	0.9701047	4.2202206	15.135922	5.860449	2.8205576	3.2096252
"A_24_P140475"	-2.256839	-0.09041095	-3.3034208	-1.0395129	-0.57022405	0.3870318	0.44454408	-0.07850814	-0.2451942	-1.1782529	-0.14646602	-1.3651884	-0.4988172	-0.6461227	0.6463721	0.5978663	0.4708445	0.3909781	0.07850814	0.10158658	0.3787644	0.20124984	0.35926557	0.5512445	0.17189336	0.65379167	0.59020257	-3.0459926	-2.4853837	-4.3211517	-3.9475172	1.612864	0.51275563	1.6347654	-1.0786021	-1.747988
"A_24_P140569"	-1.1588626	-0.7114115	-0.014997482	-0.923933	-0.37238216	-1.0016212	-1.3262424	0.08682203	-0.5198345	-0.42416286	0.37978935	1.7988253	1.9871149	0.9873333	-1.6557426	-1.3339891	-1.0091729	-1.3189006	-0.3261242	-0.1795826	0.56267357	0.014997959	0.4921484	0.12153244	0.35658264	-2.7044525	-3.3318233	4.4109325	4.302324	4.4708753	4.5655336	4.850028	3.6754024	4.8719296	-0.99217796	3.1082726
